DrugID,11152667,208908,51001932,17755052,3385,11707110,5330286,11640390,11626560,11488320,24856436,5311,24978538,23725625,135539077,6450551,135398516,24964624,1401,10184653,24866313,46926973,9858940,44462760,24785538,176158,51039095,25262965,24360,60838,3062316,216239,11977753,25126798,176870,10090485,644241,5278396,135400873,11364421,5494449,51371303,16095342,51042438,56649450,44137675,11327430,156422,10384072,9914412,24771867,4261,44631912,49846579,46907787,387447,5311497,60750,36314,148124,5702198
11152667,0,0.460714286,0.400735294,0.510204082,0.269230769,0.668639053,0.558252427,0.457264957,0.422924901,0.425925926,0.515021459,0.606451613,0.636363636,0.597765363,0.493723849,0.610328638,0.426470588,0.541237113,0.425101215,0.434456929,0.493775934,0.565853659,0.424489796,0.570754717,0.474789916,0.518691589,0.533898305,0.401574803,0.51627907,0.453815261,0.579646018,0.521186441,0.495412844,0.453333333,0.393822394,0.536697248,0.571428571,0.465968586,0.590243902,0.508130081,0.548837209,0.481818182,0.452205882,0.489878543,0.640394089,0.62244898,0.504761905,0.436507937,0.444,0.449056604,0.45112782,0.575609756,0.533936652,0.426710098,0.532110092,0.622340426,0.397163121,0.26344086,0.445887446,0.439130435,0.032467532
208908,0.460714286,0,0.61589404,0.54368932,0.146616541,0.414545455,0.534050179,0.555555556,0.650176678,0.75088968,0.56462585,0.343396226,0.537671233,0.413669065,0.516339869,0.535836177,0.65,0.465703971,0.627659574,0.756272401,0.536184211,0.539568345,0.577854671,0.560283688,0.506578947,0.537366548,0.600682594,0.653571429,0.519298246,0.573825503,0.572881356,0.670250896,0.524647887,0.491408935,0.683453237,0.556338028,0.583038869,0.402173913,0.551971326,0.689045936,0.486486486,0.524647887,0.678929766,0.626712329,0.512027491,0.539855072,0.5,0.63986014,0.613793103,0.747330961,0.717770035,0.55234657,0.559440559,0.697819315,0.494915254,0.471428571,0.59047619,0.23465704,0.413461538,0.408360129,0.023076923
51001932,0.400735294,0.61589404,0,0.575438596,0.149377593,0.393822394,0.5625,0.609195402,0.662878788,0.657142857,0.62406015,0.349794239,0.366883117,0.398467433,0.498281787,0.496453901,0.73605948,0.530364372,0.690196078,0.65,0.608058608,0.568627451,0.658914729,0.520295203,0.641221374,0.490774908,0.621323529,0.673076923,0.522556391,0.586330935,0.529824561,0.581227437,0.539923954,0.598425197,0.647940075,0.574144487,0.58490566,0.375478927,0.51119403,0.679104478,0.537313433,0.563706564,0.705035971,0.625454545,0.54887218,0.498113208,0.43115942,0.683206107,0.506849315,0.659498208,0.603448276,0.552123552,0.589353612,0.576219512,0.558490566,0.5,0.566225166,0.256,0.38590604,0.375838926,0.021459227
17755052,0.510204082,0.54368932,0.575438596,0,0.136752137,0.417004049,0.594262295,0.676229508,0.550724638,0.525252525,0.625482625,0.354700855,0.490909091,0.427419355,0.388888889,0.663967611,0.617021277,0.568376068,0.538461538,0.539249147,0.732793522,0.607438017,0.527472527,0.713675214,0.662698413,0.517374517,0.50877193,0.564575646,0.527131783,0.493055556,0.66015625,0.457337884,0.608163265,0.673728814,0.537634409,0.605577689,0.616600791,0.380952381,0.634854772,0.534965035,0.670833333,0.676595745,0.580204778,0.45819398,0.604,0.473282443,0.401459854,0.580882353,0.454237288,0.53220339,0.478827362,0.475471698,0.634538153,0.542682927,0.588932806,0.468503937,0.452830189,0.231707317,0.305194805,0.299674267,0.022522523
3385,0.269230769,0.146616541,0.149377593,0.136752137,0,0.328358209,0.24,0.150485437,0.153153153,0.165975104,0.202898551,0.260869565,0.184079602,0.246575342,0.176744186,0.177339901,0.131474104,0.203703704,0.180952381,0.172268908,0.179723502,0.212290503,0.134259259,0.162436548,0.1875,0.194594595,0.183486239,0.130044843,0.168421053,0.14159292,0.193396226,0.208530806,0.168421053,0.155440415,0.137168142,0.166666667,0.209183673,0.181208054,0.187165775,0.186666667,0.186528497,0.162303665,0.15936255,0.178571429,0.22459893,0.244186047,0.152173913,0.162162162,0.142222222,0.161825726,0.160493827,0.209944751,0.205128205,0.136054422,0.144278607,0.240740741,0.115384615,0.393617021,0.179487179,0.176165803,0.078431373
11707110,0.668639053,0.414545455,0.393822394,0.417004049,0.328358209,0,0.61827957,0.472477064,0.416666667,0.454183267,0.520547945,0.624113475,0.518867925,0.583333333,0.434042553,0.481651376,0.399239544,0.56741573,0.449781659,0.463709677,0.49122807,0.543589744,0.4,0.49047619,0.497737557,0.487804878,0.486956522,0.435897436,0.514851485,0.449152542,0.497777778,0.49339207,0.514851485,0.441314554,0.432773109,0.478873239,0.565853659,0.428571429,0.464114833,0.487288136,0.534313725,0.492682927,0.436781609,0.426229508,0.526829268,0.619565217,0.3640553,0.474137931,0.397540984,0.46184739,0.440944882,0.522613065,0.519047619,0.361563518,0.42081448,0.565934066,0.390334572,0.295180723,0.427272727,0.420091324,0.037313433
5330286,0.558252427,0.534050179,0.5625,0.594262295,0.24,0.61827957,0,0.698113208,0.546938776,0.596837945,0.746478873,0.480662983,0.449799197,0.495098039,0.440613027,0.587719298,0.559386973,0.630769231,0.634361233,0.582677165,0.69955157,0.789473684,0.539748954,0.622119816,0.689497717,0.577981651,0.542510121,0.575630252,0.582568807,0.536290323,0.678571429,0.575,0.658653846,0.647619048,0.563786008,0.616438356,0.756097561,0.359090909,0.589861751,0.718061674,0.668246445,0.707920792,0.623529412,0.494208494,0.668246445,0.589622642,0.329365079,0.530120482,0.44486692,0.605577689,0.539923954,0.636363636,0.817258883,0.518272425,0.534782609,0.661538462,0.429065744,0.289340102,0.373540856,0.3671875,0.028901734
11640390,0.457264957,0.555555556,0.609195402,0.676229508,0.150485437,0.472477064,0.698113208,0,0.546511628,0.606060606,0.711790393,0.398058252,0.400735294,0.444444444,0.434782609,0.59832636,0.661478599,0.656862745,0.629166667,0.598484848,0.734782609,0.722488038,0.596707819,0.668161435,0.681034483,0.603524229,0.496268657,0.632231405,0.6367713,0.57254902,0.636363636,0.524904215,0.763285024,0.694444444,0.62601626,0.654867257,0.76744186,0.340336134,0.629464286,0.6015625,0.603448276,0.789215686,0.643939394,0.438162544,0.58974359,0.506329114,0.34469697,0.56640625,0.515151515,0.596226415,0.539855072,0.553648069,0.733944954,0.523961661,0.547717842,0.570776256,0.493103448,0.262672811,0.341726619,0.335740072,0.025906736
11626560,0.422924901,0.650176678,0.662878788,0.550724638,0.153153153,0.416666667,0.546938776,0.546511628,0,0.684410646,0.59922179,0.346491228,0.428571429,0.398373984,0.476868327,0.513207547,0.651851852,0.525641026,0.687242798,0.702702703,0.531135531,0.546938776,0.596078431,0.52734375,0.543396226,0.53815261,0.58490566,0.636363636,0.482625483,0.549815498,0.566037736,0.661354582,0.511811024,0.577868852,0.630350195,0.53515625,0.534615385,0.396694215,0.471264368,0.63740458,0.50965251,0.55465587,0.629496403,0.69047619,0.503846154,0.504,0.416666667,0.666666667,0.518115942,0.619047619,0.632352941,0.555102041,0.526923077,0.605177994,0.525291829,0.469635628,0.516778523,0.268398268,0.385159011,0.379432624,0.033333333
11488320,0.425925926,0.75088968,0.657142857,0.525252525,0.165975104,0.454183267,0.596837945,0.606060606,0.684410646,0,0.608856089,0.355102041,0.440677966,0.403041825,0.491525424,0.48951049,0.646853147,0.509881423,0.69921875,0.856573705,0.576512456,0.571984436,0.674418605,0.529411765,0.55,0.52238806,0.578014184,0.681992337,0.567049808,0.642066421,0.588447653,0.713178295,0.55513308,0.512915129,0.842323651,0.514492754,0.593984962,0.385496183,0.503676471,0.694029851,0.518248175,0.573076923,0.707142857,0.593639576,0.518248175,0.524714829,0.395104895,0.660447761,0.557894737,0.838582677,0.681003584,0.573643411,0.580524345,0.628125,0.5,0.486590038,0.59,0.277108434,0.399328859,0.389261745,0.025423729
24856436,0.515021459,0.56462585,0.62406015,0.625482625,0.202898551,0.520547945,0.746478873,0.711790393,0.59922179,0.608856089,0,0.428571429,0.434306569,0.478070175,0.52238806,0.601626016,0.662878788,0.62037037,0.638211382,0.631578947,0.741525424,0.698630137,0.587301587,0.606694561,0.682008368,0.573221757,0.600775194,0.634538153,0.632034632,0.61328125,0.692946058,0.595330739,0.639130435,0.636363636,0.584615385,0.615062762,0.704347826,0.384937238,0.570833333,0.694779116,0.655172414,0.683035714,0.683018868,0.546125461,0.613445378,0.632743363,0.38490566,0.600775194,0.525925926,0.647727273,0.594890511,0.626086957,0.741071429,0.572347267,0.533864542,0.610859729,0.508474576,0.282511211,0.420664207,0.414814815,0.024390244
5311,0.606451613,0.343396226,0.349794239,0.354700855,0.260869565,0.624113475,0.480662983,0.398058252,0.346491228,0.355102041,0.428571429,0,0.474489796,0.522875817,0.433962264,0.464646465,0.378600823,0.5,0.377880184,0.363636364,0.421296296,0.514124294,0.38317757,0.407035176,0.419047619,0.511111111,0.437209302,0.358744395,0.475675676,0.398190045,0.420560748,0.429906542,0.421875,0.397959184,0.368888889,0.46875,0.469387755,0.36746988,0.45212766,0.413333333,0.458333333,0.407216495,0.390243902,0.40625,0.473684211,0.549707602,0.341836735,0.391891892,0.439252336,0.390756303,0.376033058,0.525423729,0.43,0.332179931,0.39800995,0.565217391,0.369477912,0.272727273,0.412060302,0.404040404,0.04950495
24978538,0.636363636,0.537671233,0.366883117,0.490909091,0.184079602,0.518867925,0.449799197,0.400735294,0.428571429,0.440677966,0.434306569,0.474489796,0,0.502304147,0.454212454,0.51984127,0.385113269,0.436440678,0.385159011,0.443686007,0.438848921,0.479508197,0.355400697,0.510121457,0.396428571,0.520833333,0.488888889,0.404255319,0.464,0.440860215,0.526923077,0.505660377,0.452380952,0.359259259,0.363945578,0.5,0.505928854,0.467889908,0.493877551,0.483754513,0.462745098,0.4296875,0.440397351,0.489051095,0.510121457,0.54978355,0.47107438,0.435714286,0.452898551,0.457044674,0.48951049,0.506224066,0.457692308,0.557003257,0.47826087,0.493506494,0.437086093,0.222222222,0.472440945,0.44921875,0.031088083
23725625,0.597765363,0.413669065,0.398467433,0.427419355,0.246575342,0.583333333,0.495098039,0.444444444,0.398373984,0.403041825,0.478070175,0.522875817,0.502304147,0,0.515555556,0.54245283,0.409090909,0.607954545,0.405857741,0.406130268,0.495652174,0.532663317,0.376033058,0.43438914,0.475770925,0.514705882,0.524229075,0.399176955,0.519607843,0.453781513,0.426778243,0.484848485,0.497584541,0.413636364,0.363636364,0.587064677,0.54028436,0.434782609,0.476190476,0.46090535,0.481308411,0.428571429,0.42481203,0.478991597,0.488262911,0.556701031,0.45631068,0.441666667,0.455696203,0.4375,0.439688716,0.566326531,0.474885845,0.37012987,0.458715596,0.579234973,0.4,0.265895954,0.507109005,0.5,0.036231884
135539077,0.493723849,0.516339869,0.498281787,0.388888889,0.176744186,0.434042553,0.440613027,0.434782609,0.476868327,0.491525424,0.52238806,0.433962264,0.454212454,0.515555556,0,0.463235294,0.511945392,0.468879668,0.513011152,0.510344828,0.431034483,0.463035019,0.490774908,0.385714286,0.390410959,0.472868217,0.61627907,0.539325843,0.555102041,0.573584906,0.445614035,0.568181818,0.432330827,0.369175627,0.480427046,0.482889734,0.488721805,0.425531915,0.426966292,0.543478261,0.405797101,0.390510949,0.595744681,0.572490706,0.442379182,0.607758621,0.533057851,0.527472527,0.581749049,0.551236749,0.558303887,0.575,0.453874539,0.531055901,0.40433213,0.525423729,0.580985915,0.27753304,0.594262295,0.588477366,0.023923445
6450551,0.610328638,0.535836177,0.496453901,0.663967611,0.177339901,0.481651376,0.587719298,0.59832636,0.513207547,0.48951049,0.601626016,0.464646465,0.51984127,0.54245283,0.463235294,0,0.577205882,0.611374408,0.494296578,0.508896797,0.68487395,0.630630631,0.460674157,0.619047619,0.640167364,0.671232877,0.580392157,0.448905109,0.595652174,0.520754717,0.592,0.556420233,0.638392857,0.635555556,0.488888889,0.748837209,0.675438596,0.395652174,0.699074074,0.531598513,0.654867257,0.602620087,0.557142857,0.549242424,0.619047619,0.527659574,0.451219512,0.515037594,0.552123552,0.539855072,0.503521127,0.63963964,0.659388646,0.520634921,0.506024096,0.632075472,0.489726027,0.210526316,0.378676471,0.367647059,0.025641026
135398516,0.426470588,0.65,0.73605948,0.617021277,0.131474104,0.399239544,0.559386973,0.661478599,0.651851852,0.646853147,0.662878788,0.378600823,0.385113269,0.409090909,0.511945392,0.577205882,0,0.52173913,0.659090909,0.669039146,0.664179104,0.602362205,0.719367589,0.52919708,0.65530303,0.522222222,0.671641791,0.661654135,0.572519084,0.623188406,0.543554007,0.572438163,0.560606061,0.645418327,0.674157303,0.59469697,0.611320755,0.360594796,0.509157509,0.680147059,0.57518797,0.615686275,0.724014337,0.570934256,0.523636364,0.541984733,0.440860215,0.684210526,0.607913669,0.684587814,0.644599303,0.573076923,0.603773585,0.622291022,0.52173913,0.503846154,0.643835616,0.229885057,0.404682274,0.399328859,0.020833333
24964624,0.541237113,0.465703971,0.530364372,0.568376068,0.203703704,0.56741573,0.630769231,0.656862745,0.525641026,0.509881423,0.62037037,0.5,0.436440678,0.607954545,0.468879668,0.611374408,0.52173913,0,0.565022422,0.513944223,0.637614679,0.673684211,0.530973451,0.601941748,0.596330275,0.594059406,0.554112554,0.541484716,0.615,0.534188034,0.539130435,0.527896996,0.67357513,0.62,0.516949153,0.611650485,0.632850242,0.385,0.599009901,0.520661157,0.617647059,0.615,0.501915709,0.46,0.601941748,0.559405941,0.366812227,0.581497797,0.49790795,0.511904762,0.484496124,0.608040201,0.592417062,0.421568627,0.546728972,0.606382979,0.464419476,0.296089385,0.384937238,0.378151261,0.033112583
1401,0.425101215,0.627659574,0.690196078,0.538461538,0.180952381,0.449781659,0.634361233,0.629166667,0.687242798,0.69921875,0.638211382,0.377880184,0.385159011,0.405857741,0.513011152,0.494296578,0.659090909,0.565022422,0,0.678294574,0.583011583,0.627192982,0.6625,0.556910569,0.548262548,0.494023904,0.661290323,0.74248927,0.522267206,0.60311284,0.559386973,0.59765625,0.579831933,0.584033613,0.7125,0.533864542,0.589430894,0.404255319,0.528455285,0.725409836,0.51984127,0.6,0.660447761,0.531135531,0.532,0.526970954,0.435294118,0.661290323,0.505494505,0.701960784,0.651515152,0.587234043,0.600823045,0.584415584,0.482625483,0.497890295,0.531034483,0.266666667,0.432835821,0.426966292,0.024509804
10184653,0.434456929,0.756272401,0.65,0.539249147,0.172268908,0.463709677,0.582677165,0.598484848,0.702702703,0.856573705,0.631578947,0.363636364,0.443686007,0.406130268,0.510344828,0.508896797,0.669039146,0.513944223,0.678294574,0,0.575,0.552123552,0.628787879,0.556390977,0.537366548,0.555555556,0.58781362,0.69379845,0.57751938,0.605072464,0.610294118,0.698841699,0.541666667,0.52238806,0.789473684,0.523809524,0.616858238,0.404669261,0.535849057,0.686567164,0.516483516,0.57751938,0.730909091,0.609318996,0.510948905,0.552529183,0.428057554,0.671698113,0.567375887,0.81640625,0.698181818,0.578125,0.567164179,0.642405063,0.498194946,0.473282443,0.593959732,0.289795918,0.406779661,0.396610169,0.025641026
24866313,0.493775934,0.536184211,0.608058608,0.732793522,0.179723502,0.49122807,0.69955157,0.734782609,0.531135531,0.576512456,0.741525424,0.421296296,0.438848921,0.495652174,0.431034483,0.68487395,0.664179104,0.637614679,0.583011583,0.575,0,0.714932127,0.547528517,0.622406639,0.786026201,0.616033755,0.578947368,0.550561798,0.580246914,0.549815498,0.62745098,0.538745387,0.706666667,0.734234234,0.551851852,0.701298701,0.727272727,0.315175097,0.620253165,0.606741573,0.692640693,0.72972973,0.629496403,0.510638298,0.642857143,0.504,0.335714286,0.58490566,0.534798535,0.584229391,0.520547945,0.555102041,0.748898678,0.54517134,0.549407115,0.585152838,0.506666667,0.241525424,0.347079038,0.332191781,0.023584906
46926973,0.565853659,0.539568345,0.568627451,0.607438017,0.212290503,0.543589744,0.789473684,0.722488038,0.546938776,0.571984436,0.698630137,0.514124294,0.479508197,0.532663317,0.463035019,0.630630631,0.602362205,0.673684211,0.627192982,0.552123552,0.714932127,0,0.565957447,0.637209302,0.705069124,0.645933014,0.555102041,0.595744681,0.582568807,0.530120482,0.634782609,0.594936709,0.699507389,0.663461538,0.557377049,0.685714286,0.8,0.340807175,0.63507109,0.652542373,0.637209302,0.725,0.642857143,0.5,0.700483092,0.574766355,0.356275304,0.536290323,0.501976285,0.605577689,0.563706564,0.660194175,0.772277228,0.528428094,0.528138528,0.705263158,0.459363958,0.257425743,0.37890625,0.3671875,0.028901734
9858940,0.424489796,0.577854671,0.658914729,0.527472527,0.134259259,0.4,0.539748954,0.596707819,0.596078431,0.674418605,0.587301587,0.38317757,0.355400697,0.376033058,0.490774908,0.460674157,0.719367589,0.530973451,0.6625,0.628787879,0.547528517,0.565957447,0,0.532258065,0.536679537,0.476190476,0.603921569,0.679166667,0.560669456,0.616600791,0.496296296,0.561538462,0.52244898,0.578059072,0.728813559,0.474903475,0.545816733,0.368200837,0.497991968,0.620155039,0.52,0.607758621,0.661654135,0.509090909,0.526104418,0.483739837,0.412451362,0.623015873,0.569230769,0.664092664,0.586080586,0.541666667,0.550200803,0.564516129,0.517928287,0.478991597,0.603636364,0.253333333,0.385454545,0.379562044,0.024875622
44462760,0.570754717,0.560283688,0.520295203,0.713675214,0.162436548,0.49047619,0.622119816,0.668161435,0.52734375,0.529411765,0.606694561,0.407035176,0.510121457,0.43438914,0.385714286,0.619047619,0.52919708,0.601941748,0.556910569,0.556390977,0.622406639,0.637209302,0.532258065,0,0.591666667,0.547826087,0.471910112,0.529644269,0.506329114,0.444852941,0.67965368,0.5234375,0.622727273,0.642201835,0.561752988,0.564102564,0.683257919,0.370044053,0.683962264,0.522727273,0.63963964,0.716346154,0.52688172,0.445652174,0.741626794,0.460251046,0.366141732,0.517374517,0.435897436,0.51459854,0.538745387,0.525862069,0.615720524,0.503205128,0.58008658,0.534246575,0.416666667,0.242990654,0.308243728,0.302158273,0.027027027
24785538,0.474789916,0.506578947,0.641221374,0.662698413,0.1875,0.497737557,0.689497717,0.681034483,0.543396226,0.55,0.682008368,0.419047619,0.396428571,0.475770925,0.390410959,0.640167364,0.65530303,0.596330275,0.548262548,0.537366548,0.786026201,0.705069124,0.536679537,0.591666667,0,0.571428571,0.562737643,0.494464945,0.518218623,0.467857143,0.592156863,0.516728625,0.630434783,0.732718894,0.507352941,0.662337662,0.710526316,0.275193798,0.5625,0.578947368,0.760368664,0.728110599,0.626373626,0.510869565,0.646551724,0.462151394,0.28975265,0.527881041,0.464285714,0.535460993,0.5,0.530864198,0.763636364,0.493865031,0.51984127,0.580357143,0.452459016,0.251101322,0.293918919,0.283783784,0.024630542
176158,0.518691589,0.537366548,0.490774908,0.517374517,0.194594595,0.487804878,0.577981651,0.603524229,0.53815261,0.52238806,0.573221757,0.511111111,0.520833333,0.514705882,0.472868217,0.671232877,0.522222222,0.594059406,0.494023904,0.555555556,0.616033755,0.645933014,0.476190476,0.547826087,0.571428571,0,0.50390625,0.446564885,0.630841121,0.546184739,0.589958159,0.611814346,0.646226415,0.555555556,0.482625483,0.696682464,0.662100457,0.334801762,0.654028436,0.515384615,0.502109705,0.572072072,0.548148148,0.576612903,0.603603604,0.508849558,0.383673469,0.480769231,0.684210526,0.524344569,0.561068702,0.624413146,0.630630631,0.521452145,0.552173913,0.623762376,0.52189781,0.234449761,0.38372093,0.372093023,0.04
51039095,0.533898305,0.600682594,0.621323529,0.50877193,0.183486239,0.486956522,0.542510121,0.496268657,0.58490566,0.578014184,0.600775194,0.437209302,0.488888889,0.524229075,0.61627907,0.580392157,0.671641791,0.554112554,0.661290323,0.58781362,0.578947368,0.555102041,0.603921569,0.471910112,0.562737643,0.50390625,0,0.581749049,0.537848606,0.604562738,0.5,0.617760618,0.49034749,0.51171875,0.570895522,0.586345382,0.56640625,0.404958678,0.478927203,0.696850394,0.591093117,0.51372549,0.619217082,0.627376426,0.511538462,0.601694915,0.480314961,0.72244898,0.570895522,0.632352941,0.621818182,0.595833333,0.552529183,0.561128527,0.475655431,0.514522822,0.570934256,0.255319149,0.492424242,0.481060606,0.023364486
25262965,0.401574803,0.653571429,0.673076923,0.564575646,0.130044843,0.435897436,0.575630252,0.632231405,0.636363636,0.681992337,0.634538153,0.358744395,0.404255319,0.399176955,0.539325843,0.448905109,0.661654135,0.541484716,0.74248927,0.69379845,0.550561798,0.595744681,0.679166667,0.529644269,0.494464945,0.446564885,0.581749049,0,0.589958159,0.664,0.53358209,0.546816479,0.570247934,0.548780488,0.714876033,0.507751938,0.54296875,0.445887446,0.501976285,0.66015625,0.51171875,0.563786008,0.669144981,0.496453901,0.482758621,0.56302521,0.485943775,0.664,0.51459854,0.717647059,0.647940075,0.52016129,0.565737052,0.587096774,0.492307692,0.459349593,0.611510791,0.273127753,0.426470588,0.420664207,0.019138756
24360,0.51627907,0.519298246,0.522556391,0.527131783,0.168421053,0.514851485,0.582568807,0.6367713,0.482625483,0.567049808,0.632034632,0.475675676,0.464,0.519607843,0.555102041,0.595652174,0.572519084,0.615,0.522267206,0.57751938,0.580246914,0.582568807,0.560669456,0.506329114,0.518218623,0.630841121,0.537848606,0.589958159,0,0.829383886,0.536290323,0.556910569,0.658767773,0.5,0.56504065,0.631818182,0.586956522,0.440758294,0.598173516,0.54296875,0.525641026,0.54185022,0.563432836,0.513513514,0.552173913,0.628571429,0.452991453,0.550200803,0.571428571,0.587548638,0.535580524,0.652380952,0.571428571,0.485530547,0.536480687,0.589371981,0.6328125,0.308080808,0.516949153,0.510638298,0.022346369
60838,0.453815261,0.573825503,0.586330935,0.493055556,0.14159292,0.449152542,0.536290323,0.57254902,0.549815498,0.642066421,0.61328125,0.398190045,0.440860215,0.453781513,0.573584906,0.520754717,0.623188406,0.534188034,0.60311284,0.605072464,0.549815498,0.530120482,0.616600791,0.444852941,0.467857143,0.546184739,0.604562738,0.664,0.829383886,0,0.483985765,0.605363985,0.595041322,0.444029851,0.625482625,0.567460317,0.524714829,0.446808511,0.51372549,0.632575758,0.471910112,0.484615385,0.613475177,0.550724638,0.488636364,0.588235294,0.510040161,0.635658915,0.61302682,0.669172932,0.581560284,0.60251046,0.528735632,0.551401869,0.486792453,0.514522822,0.71969697,0.277056277,0.527131783,0.521400778,0.018604651
